IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.99.147.170,443,443,false,YUL,North America,CA,Montréal,252,0.03
35.171.204.134,443,443,true,IAD,North America,US,Ashburn,241,0.03
3.23.63.122,443,443,true,IAD,North America,US,Ashburn,289,0.03
44.193.210.133,443,443,true,IAD,North America,US,Ashburn,242,0.03
44.203.26.228,443,443,true,IAD,North America,US,Ashburn,256,0.03
3.129.65.168,443,443,true,IAD,North America,US,Ashburn,234,0.03
34.230.71.31,443,443,true,IAD,North America,US,Ashburn,383,0.03
3.231.50.229,443,443,true,IAD,North America,US,Ashburn,286,0.03
35.175.127.171,443,443,true,IAD,North America,US,Ashburn,301,0.03
3.84.188.42,443,443,true,IAD,North America,US,Ashburn,252,0.03
52.15.41.121,443,443,true,IAD,North America,US,Ashburn,367,0.03
44.211.242.72,443,443,true,IAD,North America,US,Ashburn,280,0.03
44.192.4.157,443,443,true,IAD,North America,US,Ashburn,413,0.03
3.99.189.15,443,443,true,YUL,North America,CA,Montréal,325,0.03
44.214.18.111,443,443,true,IAD,North America,US,Ashburn,331,0.03
3.238.63.44,443,443,true,IAD,North America,US,Ashburn,356,0.03
3.93.4.119,443,443,true,IAD,North America,US,Ashburn,437,0.03
35.183.15.67,443,443,true,YUL,North America,CA,Montréal,367,0.02
35.183.85.29,443,443,true,YUL,North America,CA,Montréal,350,0.02
44.208.161.231,443,443,true,IAD,North America,US,Ashburn,338,0.02
34.201.32.53,443,443,true,IAD,North America,US,Ashburn,371,0.02
34.199.107.38,80,443,false,IAD,North America,US,Ashburn,366,0.02
3.220.232.185,443,443,true,IAD,North America,US,Ashburn,271,0.02
3.80.9.228,443,443,true,IAD,North America,US,Ashburn,383,0.02
44.222.153.112,443,443,true,IAD,North America,US,Ashburn,277,0.02
35.183.50.127,443,443,true,YUL,North America,CA,Montréal,484,0.02
34.205.144.197,443,443,true,IAD,North America,US,Ashburn,273,0.02
35.182.73.191,443,443,true,YUL,North America,CA,Montréal,485,0.02
3.239.168.90,443,443,true,IAD,North America,US,Ashburn,249,0.02
3.214.164.221,443,443,true,IAD,North America,US,Ashburn,263,0.02
44.211.42.240,443,443,true,IAD,North America,US,Ashburn,342,0.02
35.177.233.45,8443,443,true,LHR,Europe,GB,London,292,0.02
34.232.90.117,80,443,false,IAD,North America,US,Ashburn,356,0.02
18.117.89.8,443,443,true,IAD,North America,US,Ashburn,280,0.02
3.237.103.116,443,443,true,IAD,North America,US,Ashburn,258,0.02
3.239.16.253,443,443,true,IAD,North America,US,Ashburn,292,0.02
35.175.142.207,443,443,true,IAD,North America,US,Ashburn,358,0.02
3.23.114.199,443,443,true,IAD,North America,US,Ashburn,240,0.02
44.192.99.126,443,443,true,IAD,North America,US,Ashburn,243,0.02
44.202.234.72,443,443,true,IAD,North America,US,Ashburn,283,0.02
3.86.29.79,443,443,true,IAD,North America,US,Ashburn,267,0.02
35.173.213.19,443,443,true,IAD,North America,US,Ashburn,244,0.02
3.239.30.69,443,443,true,IAD,North America,US,Ashburn,244,0.02
44.209.255.249,443,443,true,IAD,North America,US,Ashburn,435,0.02
3.95.137.135,443,443,true,IAD,North America,US,Ashburn,356,0.02
44.223.15.195,443,443,true,IAD,North America,US,Ashburn,366,0.02
44.203.196.41,443,443,true,IAD,North America,US,Ashburn,338,0.02
44.202.1.146,443,443,true,IAD,North America,US,Ashburn,364,0.02
34.227.133.207,443,443,true,IAD,North America,US,Ashburn,268,0.02
3.228.3.39,443,443,true,IAD,North America,US,Ashburn,282,0.02
44.195.68.123,443,443,true,IAD,North America,US,Ashburn,328,0.02
3.235.109.177,443,443,true,IAD,North America,US,Ashburn,264,0.02
34.201.57.212,443,443,true,IAD,North America,US,Ashburn,306,0.01
35.175.108.154,443,443,true,IAD,North America,US,Ashburn,317,0.01
44.215.104.10,443,443,true,IAD,North America,US,Ashburn,240,0.01
3.94.179.143,443,443,true,IAD,North America,US,Ashburn,517,0.01
3.92.212.68,443,443,true,IAD,North America,US,Ashburn,243,0.01
44.200.75.14,443,443,true,IAD,North America,US,Ashburn,375,0.01
3.216.234.194,443,443,true,IAD,North America,US,Ashburn,247,0.01
44.202.250.132,443,443,true,IAD,North America,US,Ashburn,260,0.01
44.211.202.171,443,443,true,IAD,North America,US,Ashburn,357,0.01
3.239.186.135,443,443,true,IAD,North America,US,Ashburn,297,0.01
34.205.92.7,443,443,true,IAD,North America,US,Ashburn,361,0.01
3.235.7.121,443,443,true,IAD,North America,US,Ashburn,317,0.01
44.223.16.92,443,443,true,IAD,North America,US,Ashburn,319,0.01
44.201.131.2,443,443,true,IAD,North America,US,Ashburn,365,0.01
35.153.60.171,443,443,true,IAD,North America,US,Ashburn,358,0.01
50.17.156.116,443,443,true,IAD,North America,US,Ashburn,311,0.01
3.235.88.186,443,443,true,IAD,North America,US,Ashburn,276,0.01
3.229.255.37,443,443,true,IAD,North America,US,Ashburn,370,0.01
44.201.38.210,443,443,true,IAD,North America,US,Ashburn,244,0.01
44.192.7.7,443,443,true,IAD,North America,US,Ashburn,251,0.01
3.218.234.33,443,443,true,IAD,North America,US,Ashburn,412,0.01
3.141.10.84,8443,443,true,IAD,North America,US,Ashburn,243,0.01
3.137.208.140,443,443,true,IAD,North America,US,Ashburn,300,0.01
34.200.240.123,443,443,true,IAD,North America,US,Ashburn,335,0.01
3.83.152.105,443,443,true,IAD,North America,US,Ashburn,283,0.01
3.92.231.181,443,443,true,IAD,North America,US,Ashburn,290,0.01
35.182.177.144,443,443,true,YUL,North America,CA,Montréal,291,0.01
44.220.172.217,443,443,true,IAD,North America,US,Ashburn,356,0.01
35.170.244.143,443,443,true,IAD,North America,US,Ashburn,316,0.01
3.237.237.160,443,443,true,IAD,North America,US,Ashburn,261,0.01
43.204.148.75,2087,80,false,ORD,North America,US,Chicago,178,0.00
65.1.112.121,2096,80,false,ORD,North America,US,Chicago,108,0.00
43.204.148.75,80,80,false,ORD,North America,US,Chicago,111,0.00
43.204.148.75,2082,80,false,ORD,North America,US,Chicago,127,0.00
44.211.162.3,443,443,true,IAD,North America,US,Ashburn,347,0.00
13.201.129.216,443,80,false,ORD,North America,US,Chicago,64,0.00
65.1.112.121,80,80,false,ORD,North America,US,Chicago,181,0.00
65.1.112.121,8080,80,false,ORD,North America,US,Chicago,71,0.00
65.1.112.121,8443,80,false,ORD,North America,US,Chicago,181,0.00
65.1.112.121,2086,80,false,ORD,North America,US,Chicago,161,0.00
65.0.106.144,8080,80,false,ORD,North America,US,Chicago,149,0.00
65.0.106.144,2087,80,false,ORD,North America,US,Chicago,149,0.00
65.1.112.121,443,80,false,ORD,North America,US,Chicago,130,0.00
65.1.112.121,2095,80,false,ORD,North America,US,Chicago,174,0.00
65.0.106.144,2095,80,false,ORD,North America,US,Chicago,111,0.00
65.0.106.144,2083,80,false,ORD,North America,US,Chicago,97,0.00
65.0.106.144,8443,80,false,ORD,North America,US,Chicago,126,0.00
43.204.148.75,2086,80,false,ORD,North America,US,Chicago,133,0.00
43.204.148.75,2053,80,false,ORD,North America,US,Chicago,130,0.00
43.204.148.75,2096,80,false,ORD,North America,US,Chicago,172,0.00
65.1.112.121,8880,80,false,ORD,North America,US,Chicago,217,0.00
65.1.112.121,2082,80,false,ORD,North America,US,Chicago,131,0.00
65.1.112.121,2083,80,false,ORD,North America,US,Chicago,199,0.00
43.204.148.75,2052,80,false,ORD,North America,US,Chicago,182,0.00
65.1.112.121,2053,80,false,ORD,North America,US,Chicago,170,0.00
43.204.148.75,8880,80,false,ORD,North America,US,Chicago,165,0.00
13.233.105.54,8080,80,false,ORD,North America,US,Chicago,63,0.00
13.233.105.54,2096,80,false,ORD,North America,US,Chicago,63,0.00
65.0.106.144,2096,80,false,ORD,North America,US,Chicago,173,0.00
65.0.106.144,2086,80,false,ORD,North America,US,Chicago,167,0.00
65.0.106.144,2053,80,false,ORD,North America,US,Chicago,111,0.00
65.0.106.144,80,80,false,ORD,North America,US,Chicago,155,0.00
65.0.106.144,8880,80,false,ORD,North America,US,Chicago,162,0.00
65.0.106.144,2052,80,false,ORD,North America,US,Chicago,96,0.00
44.220.167.239,443,443,true,IAD,North America,US,Ashburn,242,0.00
54.200.137.122,2083,80,false,ORD,North America,US,Chicago,271,0.00
35.165.197.253,2087,80,false,ORD,North America,US,Chicago,223,0.00
44.243.83.139,2083,80,false,ORD,North America,US,Chicago,219,0.00
44.243.83.139,2087,80,false,ORD,North America,US,Chicago,219,0.00
35.87.132.247,80,80,false,ORD,North America,US,Chicago,288,0.00
34.219.17.11,8080,80,false,ORD,North America,US,Chicago,297,0.00
54.200.137.122,2052,80,false,ORD,North America,US,Chicago,238,0.00
54.189.141.224,8880,80,false,ORD,North America,US,Chicago,301,0.00
54.189.141.224,8443,80,false,ORD,North America,US,Chicago,212,0.00
35.165.197.253,8443,80,false,ORD,North America,US,Chicago,221,0.00
54.200.137.122,2053,80,false,ORD,North America,US,Chicago,221,0.00
35.89.211.40,2052,80,false,ORD,North America,US,Chicago,220,0.00
34.217.46.132,8880,80,false,ORD,North America,US,Chicago,216,0.00
35.89.211.40,2086,80,false,ORD,North America,US,Chicago,291,0.00
34.219.17.11,2096,80,false,ORD,North America,US,Chicago,225,0.00
35.91.84.238,2086,80,false,ORD,North America,US,Chicago,238,0.00
35.91.209.159,80,80,false,ORD,North America,US,Chicago,218,0.00
44.243.83.139,443,80,false,ORD,North America,US,Chicago,216,0.00
52.13.248.29,80,80,false,ORD,North America,US,Chicago,229,0.00
44.243.83.139,443,80,false,ORD,North America,US,Chicago,217,0.00
35.93.196.6,80,80,false,ORD,North America,US,Chicago,234,0.00
35.87.132.247,2082,80,false,ORD,North America,US,Chicago,219,0.00
34.217.46.132,443,80,false,ORD,North America,US,Chicago,217,0.00
35.165.197.253,2087,80,false,ORD,North America,US,Chicago,219,0.00
34.219.17.11,2082,80,false,ORD,North America,US,Chicago,284,0.00
35.93.196.6,2096,80,false,ORD,North America,US,Chicago,264,0.00
44.243.83.139,8880,80,false,ORD,North America,US,Chicago,232,0.00
35.165.197.253,2096,80,false,ORD,North America,US,Chicago,218,0.00
44.243.83.139,2053,80,false,ORD,North America,US,Chicago,265,0.00
34.217.46.132,2083,80,false,ORD,North America,US,Chicago,224,0.00
34.217.46.132,8080,80,false,ORD,North America,US,Chicago,244,0.00
44.243.83.139,80,80,false,ORD,North America,US,Chicago,219,0.00
34.217.46.132,2095,80,false,ORD,North America,US,Chicago,211,0.00
44.243.83.139,2086,80,false,ORD,North America,US,Chicago,217,0.00
54.200.137.122,2086,80,false,ORD,North America,US,Chicago,282,0.00
54.189.141.224,2096,80,false,ORD,North America,US,Chicago,218,0.00
54.200.137.122,80,80,false,ORD,North America,US,Chicago,233,0.00
35.87.132.247,2053,80,false,ORD,North America,US,Chicago,274,0.00
54.200.137.122,8880,80,false,ORD,North America,US,Chicago,219,0.00
34.219.17.11,2086,80,false,ORD,North America,US,Chicago,214,0.00
35.93.196.6,2082,80,false,ORD,North America,US,Chicago,216,0.00
34.219.17.11,2052,80,false,ORD,North America,US,Chicago,218,0.00
35.87.132.247,2095,80,false,ORD,North America,US,Chicago,218,0.00
35.93.196.6,8443,80,false,ORD,North America,US,Chicago,299,0.00
35.91.209.159,2096,80,false,ORD,North America,US,Chicago,230,0.00
35.91.209.159,2052,80,false,ORD,North America,US,Chicago,227,0.00
35.91.84.238,2052,80,false,ORD,North America,US,Chicago,224,0.00
35.165.197.253,8880,80,false,ORD,North America,US,Chicago,225,0.00
35.91.209.159,2082,80,false,ORD,North America,US,Chicago,211,0.00
35.165.197.253,2096,80,false,ORD,North America,US,Chicago,219,0.00
35.91.209.159,2087,80,false,ORD,North America,US,Chicago,221,0.00
35.91.209.159,8443,80,false,ORD,North America,US,Chicago,238,0.00
35.165.197.253,2083,80,false,ORD,North America,US,Chicago,220,0.00
35.165.197.253,2086,80,false,ORD,North America,US,Chicago,218,0.00
44.243.83.139,2082,80,false,ORD,North America,US,Chicago,222,0.00
44.243.83.139,8443,80,false,ORD,North America,US,Chicago,210,0.00
44.243.83.139,2096,80,false,ORD,North America,US,Chicago,272,0.00
44.243.83.139,8080,80,false,ORD,North America,US,Chicago,219,0.00
44.243.83.139,2095,80,false,ORD,North America,US,Chicago,219,0.00
44.243.83.139,2053,80,false,ORD,North America,US,Chicago,248,0.00
44.243.83.139,8443,80,false,ORD,North America,US,Chicago,215,0.00
34.219.17.11,2087,80,false,ORD,North America,US,Chicago,218,0.00
54.189.141.224,2082,80,false,ORD,North America,US,Chicago,216,0.00
54.189.141.224,2096,80,false,ORD,North America,US,Chicago,218,0.00
54.189.141.224,2086,80,false,ORD,North America,US,Chicago,217,0.00
35.91.209.159,2053,80,false,ORD,North America,US,Chicago,226,0.00
35.89.211.40,2083,80,false,ORD,North America,US,Chicago,236,0.00
54.189.141.224,2095,80,false,ORD,North America,US,Chicago,251,0.00
34.210.58.65,2052,80,false,ORD,North America,US,Chicago,211,0.00
35.89.211.40,80,80,false,ORD,North America,US,Chicago,264,0.00
35.89.211.40,2053,80,false,ORD,North America,US,Chicago,227,0.00
44.243.83.139,2052,80,false,ORD,North America,US,Chicago,234,0.00
54.189.141.224,2052,80,false,ORD,North America,US,Chicago,233,0.00
34.210.58.65,8880,80,false,ORD,North America,US,Chicago,216,0.00
44.243.83.139,2082,80,false,ORD,North America,US,Chicago,215,0.00
35.89.211.40,2096,80,false,ORD,North America,US,Chicago,266,0.00
35.89.211.40,8080,80,false,ORD,North America,US,Chicago,280,0.00
34.210.58.65,2083,80,false,ORD,North America,US,Chicago,211,0.00
34.210.58.65,2095,80,false,ORD,North America,US,Chicago,265,0.00
54.200.137.122,2095,80,false,ORD,North America,US,Chicago,215,0.00
35.93.196.6,2086,80,false,ORD,North America,US,Chicago,216,0.00
34.210.58.65,2086,80,false,ORD,North America,US,Chicago,247,0.00
35.91.209.159,2086,80,false,ORD,North America,US,Chicago,222,0.00
54.200.137.122,2096,80,false,ORD,North America,US,Chicago,228,0.00
54.200.137.122,2052,80,false,ORD,North America,US,Chicago,263,0.00
35.93.196.6,8880,80,false,ORD,North America,US,Chicago,222,0.00
34.217.46.132,2096,80,false,ORD,North America,US,Chicago,228,0.00
34.217.46.132,2087,80,false,ORD,North America,US,Chicago,449,0.00
35.91.209.159,8080,80,false,ORD,North America,US,Chicago,270,0.00
35.91.209.159,443,80,false,ORD,North America,US,Chicago,231,0.00
54.200.137.122,2053,80,false,ORD,North America,US,Chicago,219,0.00
34.217.46.132,2053,80,false,ORD,North America,US,Chicago,216,0.00
54.200.137.122,2086,80,false,ORD,North America,US,Chicago,220,0.00
54.200.137.122,2082,80,false,ORD,North America,US,Chicago,215,0.00
54.200.137.122,2087,80,false,ORD,North America,US,Chicago,247,0.00
54.200.137.122,8443,80,false,ORD,North America,US,Chicago,219,0.00
54.200.137.122,8443,80,false,ORD,North America,US,Chicago,216,0.00
54.200.137.122,8080,80,false,ORD,North America,US,Chicago,224,0.00
54.200.137.122,80,80,false,ORD,North America,US,Chicago,212,0.00
35.89.211.40,8443,80,false,ORD,North America,US,Chicago,220,0.00
54.200.137.122,8880,80,false,ORD,North America,US,Chicago,253,0.00
54.200.137.122,443,80,false,ORD,North America,US,Chicago,270,0.00
54.200.137.122,443,80,false,ORD,North America,US,Chicago,224,0.00
35.89.211.40,2095,80,false,ORD,North America,US,Chicago,245,0.00
35.87.132.247,8880,80,false,ORD,North America,US,Chicago,280,0.00
44.245.216.96,2086,80,false,ORD,North America,US,Chicago,238,0.00
35.89.211.40,2082,80,false,ORD,North America,US,Chicago,225,0.00
35.87.132.247,2083,80,false,ORD,North America,US,Chicago,237,0.00
35.87.132.247,2087,80,false,ORD,North America,US,Chicago,231,0.00
35.87.132.247,8443,80,false,ORD,North America,US,Chicago,219,0.00
35.87.132.247,8080,80,false,ORD,North America,US,Chicago,220,0.00
35.87.132.247,2086,80,false,ORD,North America,US,Chicago,235,0.00
35.93.196.6,2087,80,false,ORD,North America,US,Chicago,218,0.00
35.93.196.6,443,80,false,ORD,North America,US,Chicago,220,0.00
35.93.196.6,2052,80,false,ORD,North America,US,Chicago,273,0.00
35.93.196.6,8080,80,false,ORD,North America,US,Chicago,297,0.00
35.165.197.253,8880,80,false,ORD,North America,US,Chicago,234,0.00
54.200.137.122,2083,80,false,ORD,North America,US,Chicago,216,0.00
54.200.137.122,8080,80,false,ORD,North America,US,Chicago,235,0.00
35.165.197.253,80,80,false,ORD,North America,US,Chicago,218,0.00
35.87.132.247,443,80,false,ORD,North America,US,Chicago,236,0.00
54.189.141.224,2087,80,false,ORD,North America,US,Chicago,221,0.00
34.219.17.11,80,80,false,ORD,North America,US,Chicago,222,0.00
54.189.141.224,2083,80,false,ORD,North America,US,Chicago,238,0.00
34.217.46.132,2052,80,false,ORD,North America,US,Chicago,219,0.00
54.189.141.224,80,80,false,ORD,North America,US,Chicago,220,0.00
34.217.46.132,2095,80,false,ORD,North America,US,Chicago,217,0.00
34.219.17.11,2095,80,false,ORD,North America,US,Chicago,210,0.00
34.217.46.132,2096,80,false,ORD,North America,US,Chicago,219,0.00
35.165.197.253,443,80,false,ORD,North America,US,Chicago,226,0.00
54.189.141.224,8880,80,false,ORD,North America,US,Chicago,217,0.00
34.217.46.132,8443,80,false,ORD,North America,US,Chicago,263,0.00
54.189.141.224,2052,80,false,ORD,North America,US,Chicago,213,0.00
34.217.46.132,2086,80,false,ORD,North America,US,Chicago,217,0.00
34.217.46.132,80,80,false,ORD,North America,US,Chicago,217,0.00
34.210.58.65,80,80,false,ORD,North America,US,Chicago,229,0.00
34.217.46.132,2087,80,false,ORD,North America,US,Chicago,225,0.00
54.189.141.224,2083,80,false,ORD,North America,US,Chicago,310,0.00
54.189.141.224,2087,80,false,ORD,North America,US,Chicago,219,0.00
54.189.141.224,2082,80,false,ORD,North America,US,Chicago,216,0.00
35.165.197.253,2095,80,false,ORD,North America,US,Chicago,224,0.00
54.189.141.224,8443,80,false,ORD,North America,US,Chicago,215,0.00
35.165.197.253,2053,80,false,ORD,North America,US,Chicago,216,0.00
54.189.141.224,443,80,false,ORD,North America,US,Chicago,282,0.00
34.210.58.65,443,80,false,ORD,North America,US,Chicago,224,0.00
35.165.197.253,443,80,false,ORD,North America,US,Chicago,276,0.00
34.217.46.132,2082,80,false,ORD,North America,US,Chicago,238,0.00
34.217.46.132,2053,80,false,ORD,North America,US,Chicago,223,0.00
34.217.46.132,80,80,false,ORD,North America,US,Chicago,299,0.00
54.189.141.224,2095,80,false,ORD,North America,US,Chicago,265,0.00
35.165.197.253,2086,80,false,ORD,North America,US,Chicago,210,0.00
34.219.17.11,8443,80,false,ORD,North America,US,Chicago,283,0.00
35.165.197.253,8080,80,false,ORD,North America,US,Chicago,210,0.00
34.217.46.132,443,80,false,ORD,North America,US,Chicago,297,0.00
34.217.46.132,8443,80,false,ORD,North America,US,Chicago,279,0.00
34.210.58.65,2053,80,false,ORD,North America,US,Chicago,219,0.00
34.210.58.65,8443,80,false,ORD,North America,US,Chicago,244,0.00
35.165.197.253,8443,80,false,ORD,North America,US,Chicago,219,0.00
54.189.141.224,2053,80,false,ORD,North America,US,Chicago,224,0.00
54.189.141.224,80,80,false,ORD,North America,US,Chicago,216,0.00
35.165.197.253,2052,80,false,ORD,North America,US,Chicago,359,0.00
34.217.46.132,8880,80,false,ORD,North America,US,Chicago,437,0.00
34.210.58.65,2082,80,false,ORD,North America,US,Chicago,218,0.00
34.219.17.11,8880,80,false,ORD,North America,US,Chicago,302,0.00
34.217.46.132,2086,80,false,ORD,North America,US,Chicago,220,0.00
54.189.141.224,8080,80,false,ORD,North America,US,Chicago,265,0.00
34.219.17.11,443,80,false,ORD,North America,US,Chicago,255,0.00
35.165.197.253,2053,80,false,ORD,North America,US,Chicago,212,0.00
34.210.58.65,2096,80,false,ORD,North America,US,Chicago,213,0.00
34.219.17.11,2052,80,false,ORD,North America,US,Chicago,236,0.00
35.165.197.253,2082,80,false,ORD,North America,US,Chicago,215,0.00
34.219.17.11,2083,80,false,ORD,North America,US,Chicago,280,0.00
34.219.17.11,8880,80,false,ORD,North America,US,Chicago,216,0.00
35.91.84.238,2053,80,false,ORD,North America,US,Chicago,254,0.00
34.219.17.11,2053,80,false,ORD,North America,US,Chicago,227,0.00
35.91.84.238,8080,80,false,ORD,North America,US,Chicago,267,0.00
35.91.84.238,8880,80,false,ORD,North America,US,Chicago,216,0.00
34.219.17.11,2087,80,false,ORD,North America,US,Chicago,248,0.00
35.91.84.238,2095,80,false,ORD,North America,US,Chicago,238,0.00
34.219.17.11,2086,80,false,ORD,North America,US,Chicago,216,0.00
35.91.84.238,2096,80,false,ORD,North America,US,Chicago,238,0.00
34.219.17.11,8080,80,false,ORD,North America,US,Chicago,210,0.00
34.219.17.11,2082,80,false,ORD,North America,US,Chicago,216,0.00
35.91.84.238,2082,80,false,ORD,North America,US,Chicago,221,0.00
34.219.17.11,443,80,false,ORD,North America,US,Chicago,211,0.00
35.91.84.238,2087,80,false,ORD,North America,US,Chicago,215,0.00
35.91.84.238,8443,80,false,ORD,North America,US,Chicago,228,0.00
35.91.84.238,80,80,false,ORD,North America,US,Chicago,220,0.00
35.165.197.253,2082,80,false,ORD,North America,US,Chicago,211,0.00
35.165.197.253,8080,80,false,ORD,North America,US,Chicago,219,0.00
44.243.83.139,2095,80,false,ORD,North America,US,Chicago,221,0.00
44.243.83.139,8080,80,false,ORD,North America,US,Chicago,267,0.00
44.243.83.139,2052,80,false,ORD,North America,US,Chicago,218,0.00
3.110.168.71,80,80,false,ORD,North America,US,Chicago,208,0.00
3.110.168.71,8880,80,false,ORD,North America,US,Chicago,210,0.00
44.206.56.124,80,443,false,IAD,North America,US,Ashburn,229,0.00
3.110.168.71,2096,80,false,ORD,North America,US,Chicago,133,0.00
3.110.168.71,2082,80,false,ORD,North America,US,Chicago,215,0.00
3.110.168.71,2087,80,false,ORD,North America,US,Chicago,210,0.00
13.233.13.206,80,80,false,ORD,North America,US,Chicago,79,0.00
3.110.168.71,8443,80,false,ORD,North America,US,Chicago,225,0.00
3.110.168.71,2095,80,false,ORD,North America,US,Chicago,216,0.00
18.134.138.150,2095,80,false,ORD,North America,US,Chicago,225,0.00
18.134.138.150,2082,80,false,ORD,North America,US,Chicago,260,0.00
18.132.73.129,443,80,false,ORD,North America,US,Chicago,240,0.00
13.40.155.69,8880,80,false,ORD,North America,US,Chicago,168,0.00
18.132.73.129,2095,80,false,ORD,North America,US,Chicago,174,0.00
18.134.138.150,8080,80,false,ORD,North America,US,Chicago,256,0.00
18.134.138.150,8443,80,false,ORD,North America,US,Chicago,171,0.00
18.134.138.150,2096,80,false,ORD,North America,US,Chicago,168,0.00
18.134.138.150,2083,80,false,ORD,North America,US,Chicago,194,0.00
18.134.138.150,443,80,false,ORD,North America,US,Chicago,197,0.00
18.134.138.150,2052,80,false,ORD,North America,US,Chicago,267,0.00
44.245.100.199,80,80,false,ORD,North America,US,Chicago,215,0.00
34.210.58.65,8880,80,false,ORD,North America,US,Chicago,221,0.00
44.245.100.199,2095,80,false,ORD,North America,US,Chicago,245,0.00
34.210.58.65,2096,80,false,ORD,North America,US,Chicago,286,0.00
54.148.184.60,8080,80,false,ORD,North America,US,Chicago,215,0.00
54.148.184.60,443,80,false,ORD,North America,US,Chicago,215,0.00
54.148.184.60,2087,80,false,ORD,North America,US,Chicago,218,0.00
54.148.184.60,2096,80,false,ORD,North America,US,Chicago,218,0.00
54.148.184.60,8880,80,false,ORD,North America,US,Chicago,218,0.00
44.245.100.199,2096,80,false,ORD,North America,US,Chicago,218,0.00
44.245.100.199,2086,80,false,ORD,North America,US,Chicago,217,0.00
44.245.100.199,8443,80,false,ORD,North America,US,Chicago,223,0.00
44.245.100.199,8080,80,false,ORD,North America,US,Chicago,247,0.00
44.245.100.199,8880,80,false,ORD,North America,US,Chicago,218,0.00
44.245.100.199,2053,80,false,ORD,North America,US,Chicago,210,0.00
44.245.100.199,2083,80,false,ORD,North America,US,Chicago,218,0.00
44.245.100.199,443,80,false,ORD,North America,US,Chicago,232,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,HK,Hong Kong,32,0.00
18.166.171.197,2052,80,false,HKG,Asia Pacific,HK,Hong Kong,32,0.00
18.166.171.197,2053,80,false,HKG,Asia Pacific,HK,Hong Kong,34,0.00
13.233.105.54,8443,80,false,ORD,North America,US,Chicago,62,0.00
13.233.105.54,8080,80,false,ORD,North America,US,Chicago,63,0.00
16.162.177.179,2083,80,false,HKG,Asia Pacific,HK,Hong Kong,70,0.00
18.176.35.171,2052,80,false,NRT,Asia Pacific,JP,Tokyo,70,0.00
16.162.177.179,2052,80,false,HKG,Asia Pacific,HK,Hong Kong,73,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,SG,Singapore,74,0.00
96.0.147.177,443,80,false,MNL,Asia Pacific,PH,Manila,77,0.00
96.0.147.177,80,80,false,MNL,Asia Pacific,PH,Manila,77,0.00
54.251.118.130,2096,80,false,SIN,Asia Pacific,SG,Singapore,79,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,HK,Hong Kong,82,0.00
16.162.177.179,2096,80,false,HKG,Asia Pacific,HK,Hong Kong,83,0.00
16.162.172.91,2053,80,false,HKG,Asia Pacific,HK,Hong Kong,84,0.00
16.162.172.91,2052,80,false,HKG,Asia Pacific,HK,Hong Kong,86,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,SG,Singapore,87,0.00
16.162.172.91,2096,80,false,HKG,Asia Pacific,HK,Hong Kong,89,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,HK,Hong Kong,91,0.00
54.199.11.181,2052,80,false,NRT,Asia Pacific,JP,Tokyo,91,0.00
13.238.235.196,2083,80,false,SYD,Oceania,AU,Sydney,92,0.00
54.79.129.232,2083,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.197.209,2083,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.129.232,2082,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.190.249,2052,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.197.209,2082,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.190.249,2095,80,false,SYD,Oceania,AU,Sydney,93,0.00
54.79.197.209,2053,80,false,SYD,Oceania,AU,Sydney,94,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,SG,Singapore,94,0.00
54.79.190.249,2053,80,false,SYD,Oceania,AU,Sydney,95,0.00
54.79.129.232,2095,80,false,SYD,Oceania,AU,Sydney,95,0.00
54.66.80.167,2082,80,false,SYD,Oceania,AU,Sydney,95,0.00
52.62.216.87,2087,80,false,SYD,Oceania,AU,Sydney,96,0.00
16.162.177.179,2086,80,false,HKG,Asia Pacific,HK,Hong Kong,97,0.00
54.79.190.249,2087,80,false,SYD,Oceania,AU,Sydney,97,0.00
13.237.94.188,2095,80,false,SYD,Oceania,AU,Sydney,97,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,HK,Hong Kong,98,0.00
16.162.172.91,2086,80,false,HKG,Asia Pacific,HK,Hong Kong,98,0.00
54.79.190.249,2096,80,false,SYD,Oceania,AU,Sydney,99,0.00
54.199.11.181,2052,80,false,NRT,Asia Pacific,JP,Tokyo,99,0.00
54.79.176.136,2095,80,false,SYD,Oceania,AU,Sydney,99,0.00
54.79.129.232,2087,80,false,SYD,Oceania,AU,Sydney,99,0.00
3.105.24.122,2082,80,false,SYD,Oceania,AU,Sydney,99,0.00
52.65.52.144,2052,80,false,SYD,Oceania,AU,Sydney,99,0.00
3.105.12.136,2087,80,false,SYD,Oceania,AU,Sydney,99,0.00
54.79.208.59,2052,80,false,SYD,Oceania,AU,Sydney,99,0.00
